	BP4	BP5	BP6	BP7	BP8	BP9	DBS1-1	DBS1-2	DBS1-3	DBS2-1	DBS2-4	DBS2-5	DS3	DS4	DX1	DX2	DX4	FK1	FK2	FK3	FK4	FK5	HSP1	HSP2	JA1	JA2	JA3	JA4	JA5	JA6	LL2	LL3	LL4	LL6	LL7	LSA1	LSA2	LSA3	LSA4	LSA5	MAS1	MAS2	MAS3	MAS4	MAS5	SKS1	SKS3	SKS4	SKS5	TL1-1	TL1-2	TL1-3	TL1-4	TL1-5	TL2-1	TL2-2	TL2-3	TL2-4	TL2-5	WH1	WH2	WH3	WH4	WH5	WY1	WY2	WY3	WY4	WY5	YF1	YF2	YF3	YF4	YF5	YP1	YP2	YP3	YP4	YP5	YS1	YS2	YS3	YS4	YS5	ZJ1	ZJ2	ZJ3	ZJ4	ZJ5	ZJ7
FK3.bin49	0	0	0	0	0	0	0	0.034631869	0	0.020704586	3.132286683	0.01206947	0.005259373	0.004805969	0	0	0	3.80297063	21.42157913	15.55597018	7.35227671	5.428208879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020018301	0.021773768	0.018240929	0.003052176	0.010106436	6.915951005	4.114227182	2.235264167	3.652656197	4.742771204	0	0	0	0	0	0	0	0	1.257120379	0	0	0	0	0	0	1.074964126	0	0	0	0.088234361	0.167537143	0.170649707	0.145386783	0	0.432531642	1.825722503	0.500075334	1.673130788	0	0.338433239	0.156828059	4.184902356	0.209610249	0.310508428	0.394866238	0.31410442	0	0.113130233	0	0.011517268	0	0	0	0	0
FK3.bin83	0	0	0	0	0	0	0	0	0	0.013157259	3.112342383	1.296681244	0	0	0	0	0	3.730271813	40.16685905	15.51825144	15.16275287	9.44417969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FK3.bin85	0	0	0	0	0	0	0	0	0	0	1.562731466	0	0	0	0	0	0	0.894706411	8.912979446	8.168319099	3.750702256	3.955662892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FK3.bin92	0	0	0	0	0	0	0	0	0	0	0.492069664	0	0	0	0	0	0	0.86044393	12.72630193	11.71214429	3.353727237	4.871258205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458184279	0.038044341	0.180382515	0.069737214	0.016760789	3.969992841	0.550645642	1.760577074	5.401334018	5.68016102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540243289	0	0	0	0	0	0	0	0	0	0.109264404	0.059199838	0.186828433	0	0	0	0.103433952	0.005820462	0	0	0	0	0	0	0	0	0	0	0	0
FK4.bin48	0.052291319	0.126692647	0.026477742	0.03180461	0.000243556	0.052207953	0.271224443	0.105315784	1.135151913	7.835977898	6.984041037	1.288050953	1.736240225	2.405442914	0	0	0	69.18921857	0	2.117463228	116.070963	4.764339608	6.794844168	3.344518495	0	0	0	0	0	0	0.108595697	0.059306468	0.127864104	0	0	4.355657805	3.968140149	6.871181387	4.36968196	2.498911455	0.954208219	15.99802697	3.929618239	1.282507593	1.445066614	60.16860737	5.423193086	2.272826185	56.96572539	1.358982872	0.485938477	0.046774416	0.102435309	9.740847135	0	0	0	0	0	0	10.52213735	0	0	0	2.808485137	3.045753362	3.985264077	2.907427036	2.217544606	10.75323387	27.39793107	11.98461259	9.819108208	0.307616569	0.019122833	0.017402838	0	0	0.063819591	2.265792713	1.593929051	1.277773854	3.167971852	0.307616606	0.075576537	0.002773294	0.00049993	0.042312903	0.01829707	0
FK5.bin122	0	0	0	0	0	0	0.382647656	0.122999396	0.113928444	1.949536847	6.17376663	14.31358015	0	0	0	0	0	35.69933286	2.627202398	5.393879558	6.650569759	6.862463347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.307705367	0.867319548	0.161590925	0.846525947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FK5.bin45	0.000888222	0.005727605	0.004032027	0	0	0	0.325643019	0.160386951	0.155258733	2.466583249	4.161725142	0.966947979	0	0	0.156763872	0.14564688	0	15.96966786	17.09777074	9.839213997	9.058719265	9.690742561	0	0	0	0	0	0	0	0	0	0	0.135425922	0	0	0	0	0	0	0	2.303426503	8.42398634	3.981774621	3.465442832	28.4830064	0	0	0	0.015161204	0.046384386	0.065461883	0.181947435	0.173619853	6.871759507	0	0	0	0	0	0	5.826806668	0	0	0	0	0.011907138	0.023333205	0.009282409	0	2.813946441	0.381864105	0.081896911	0.308863323	0.545902636	55.36949914	55.39177793	27.35176256	9.411855891	3.761416028	1.249075803	1.367306839	0.9963469	1.475995495	0.545902701	0	0	0	0	0	0
FK5.bin71	0	0	0	0	0	0	0.048471865	0	0	0.268755114	13.67368462	0.029647005	0	0	0	0	0	28.11318661	199.6459087	70.04713578	103.5525777	154.6493484	0	0	0	0	0.00217399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04612987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.583504938	2.8092167	1.601360086	4.453816001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FK5.bin94	0	0	0	0	0	0	0	0	0	0	2.938184023	0	0	0	0	0	0	8.785005432	2.849798933	3.560770176	11.62789058	20.62097048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSP2.bin36	0	0	0	0	0	0	0	0	0	0	0	0	0.019117308	0.018081863	0	0	0	0	0	0	0	0	8.987698399	23.595536	0	0	0	0	0	0	0	0	0	0	0	0.050680793	0.030602743	0.076941937	0.108505512	0.154684207	0	0	0	0	0	0	0	0	0	0.02052226	0	0.035348837	0.115310075	0	0	0	0.028039619	0.002443275	0.026011326	0	0	0	0	0.043020189	0.039320712	0	0.049077458	0.01300011	0	0	0.270444134	0.070054052	0.288783309	0	0	0	0	0	0	0	0	0	0.074818694	0	0	0	0	0	0	0
JA1.bin9	0	0.016256712	0.000474451	0	0	0.006195402	0.318047056	0.324669879	0.21038617	0.04896776	0.016190977	2.578030993	0.047709492	0.049102617	0	0.004577081	0	0	0.013124774	0.038926298	0.088776382	0.079842741	0	0	3.749548141	3.091894504	16.59656977	5.001350341	43.4256733	1.057962519	0.070122048	0.115109612	0.069636928	0.158299834	0.153401704	1.569893096	0.921893162	1.072195227	1.840787911	2.49306934	17.60316266	15.71934172	14.62225572	14.65884453	9.969976695	0	0.177998893	0.029228722	0.04410497	0	0	0	0	0.035329582	0	0	0	0	0	0	5.371768483	0	0	0	0.162848126	0.137080172	0.13959014	0.091939482	0	0.19472754	0.324339112	0.120582787	0.203873712	0	0.095585349	0.098449699	1.158450009	0.150192322	0.106126208	0.093443233	0.066317444	0	0.062558267	0	0.034226549	0.0491192	0.058927184	0.066780412	0.077049121	0.02304132
JA4.bin46	0	0	0	0	0	0	0.352787549	0.233021375	0.099723558	0.056767626	0.015359806	2.541365982	0	0.004796189	0	0	0	0	0	0.031650348	0.056927636	0.087205019	0	0	3.170932942	2.548262804	25.113207	7.631626738	72.11461553	0.852971495	0	0	0	0	0	2.321129347	1.440833839	1.70026148	2.894350233	3.961938797	28.58042801	26.04626609	25.56643704	24.71113	16.64400765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.779398977	0	0	0	0.168475526	0.168273366	0.208064199	0.121476838	0	0.130369279	0.287335396	0.037584662	0.103967094	0	0.194213826	0.215123062	2.04922097	0.238397504	0.261119598	0.098191519	0.058471638	0	0.025488408	0	0	0	0	0	0	0
JA5.bin2	0	0	0	0	0	0	0.020873406	0.007932275	0	0	0	0.187272436	0.108477729	0.07741333	0	0	0	0	0	0	0	0	0	0	1.218434825	0.86522218	12.69826974	2.7610048	40.40908713	0.427402384	0.118558525	0.062999401	0.110389197	0.00624292	0	1.035663765	0.671804313	0.889415307	1.171264694	2.405724281	2.649732559	2.5254789	2.776323962	2.397366437	1.553170216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951387239	0	0	0	0.050120827	0.029606726	0.062047964	0.005426924	0	0	0.008740877	0	0	0	0	0	0.186314087	0	0	0	0	0	0	0	0.071393757	0	0	0.008815165	0.010191252	0
JA5.bin8	0	0	0	0	0	0	0.071069136	0.117257166	0.047081179	0	0	0.438461592	0.069749828	0.053207424	0.021723356	0.009540473	0	0	0.008206191	0.012701044	0.025278773	0.027177744	0	0	2.036826989	1.584505562	20.50174013	4.185360108	53.52115591	0.6068242	0.373326011	0.198873272	0.497043416	0.033922842	0.016378453	0.349591052	0.187238137	0.254098098	0.399431701	0.564917047	13.80980201	5.085700342	3.614111602	7.275922954	3.711463233	0	0	0	0	0	0	0	0	0.438262999	0	0	0	0	0	0	1.995525962	0	0	0	0.017215513	0.013333974	0.01682327	0.011349245	0	0.095364137	0.272136236	0.098769967	0.195762575	0	0.000608039	0	0.192859444	0.01449701	0	0.02298715	0.004099711	0	0.000635657	0	0.100427144	0	0.01961107	0.059149316	0.048381218	0
LL2.bin4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.500752865	2.883124348	4.081971079	1.017688938	0.813082271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067346446	0	0.010534574	0.028899616	0.020663992	0
LSA1.bin89	0	0	0	0	0	0	0.002531826	0.017738775	0	0	0	0.014017736	0.898843849	2.488515497	0	0	0	0.028709991	0.008965762	0	0.013690388	0	1.816539137	7.606937604	0	0	0	0	0.000163367	0	0.248865682	0.226601783	0.134595708	0.073018086	0.036847859	5.198170131	2.91372087	3.014838712	5.607993514	5.664269111	0.357616736	1.1603206	0.576380321	0.209967301	0.147311673	0	0.284622133	0	0.061769924	22.00963628	9.418355687	2.352823274	3.884929518	0.410013735	60.72884683	19.6954302	7.468633837	9.329913788	5.28220418	27.32514664	0.723635155	214.3204659	1.060201597	2.256299175	0.095312953	0.082055191	0.190075668	0.095611891	0	0.378012452	1.121131825	0.533179124	0.568947574	0.497685962	0	0	0.038246273	0.007421801	0	0.065514724	0.367162163	2.927481444	8.984685216	0.497686022	0	0	0	0	0	0
LSA3.bin22	0	0	0	0	0	0	0.005501655	0.043629717	0.006126915	0	0.026155981	0.023433863	1.36719756	1.253690495	0	0	0	0.007441262	0.011944209	0.033108596	0.084420313	0.013012731	0	0	0.274670906	0	0.05760407	0.430668919	4.970001418	0.116748518	0.049568882	0.012197475	0.021956907	0	0	15.89907443	16.3110767	17.39426188	17.62562731	37.15623527	0.271672688	0.123714402	0.37363016	0.585618248	0.241982964	0	0	0	0.032158657	0	0	0	0	0.044949203	0	0	0	0	0	0	0.223016027	0	0	0	0.081196007	0.137028972	0.232990882	0.133433612	0	0	0	0	0	0	0	0	0.035973634	0	0	0.00177086	0	0	0	0	0.177239072	0	0.009231354	0.027082585	0.023240465	0
LSA3.bin81	0	0	0	0	0	0	0.027429933	0.039498304	0.013506865	0.00521486	0	0.071437759	0.713388798	1.861329404	0	0	0	0.041930069	0.022285729	0.021555161	0.027078559	0.028442433	1.222945112	5.251931256	0	0	0.003629492	0	0.036579635	0	0.215285008	0.167436912	0.114721307	0.060913944	0.023285809	4.107238631	2.622342217	3.130413071	4.756626606	4.738951656	1.020348269	1.534424095	0.877335561	0.502985921	0.320857746	0.002919171	0.184551482	0	0.066690991	16.27950407	6.953438275	1.748186414	2.89249675	0.52977624	43.244499	14.00600187	5.443085557	7.035553095	3.79168687	17.68092748	0.906385586	141.2902441	0.565178859	1.698071705	0.089849013	0.071354577	0.15958386	0.089219415	0	0.353993556	1.038924853	0.470403144	0.539531885	0.378246866	0	0	0.056779522	0.035032894	0	0.077580459	0.296261421	2.097054617	6.632049877	0.378246911	0	0	0	0	0	0
LSA4.bin46	0	0	0	0	0	0	0.003262076	0.024440111	0	0.047179601	0.898842947	2.95635399	0.195206384	0.175005764	0.620466381	1.479628152	0.016159099	2.358983403	22.83340238	7.549933704	6.701252877	10.2968386	0.054976704	0.198838421	0	0	0	0	0	0	0.037854777	0.002773792	0.000353347	0	0	28.2424938	22.65653004	26.1398201	38.87261788	44.06560347	1.066232674	0.780783007	0.859010834	2.123471433	0.547452243	0.028411588	0.30086058	0.194244253	0.4172101	0.403827379	0.241472997	0	0	0.719763007	0	0	0.06342349	0.003896535	0	0	0.449573462	0	0	0	0.896225906	1.160521666	1.195625142	1.075045555	0.248234578	0.255012977	1.220144727	0.386471137	1.061312626	0.419382179	0	0	0.072035746	0	0	3.19032587	2.35125903	0.769422455	2.560026257	0.41938223	0.27539197	0.106047474	0.097046558	0.161382384	0.117409671	0.018153855
LSA4.bin48	0	0	0	0	0	0	0.462889405	0.634513669	0.342842063	0.020834238	0.04303231	4.157997387	0.141172629	0.120945455	0	0	0	0.018505853	0.449234823	0.861951765	0.395434452	0.143727213	0.193249842	0.140989235	0.045820605	0.045835956	0.444802032	0.093834744	0.618959384	0	0	0	0	0	0	9.731972867	7.882739775	11.01590439	15.68709895	23.39392846	77.08406747	34.92223308	32.37308806	43.31373823	16.35148373	0.748818852	0.255094135	0.185348767	0.967876309	0.070048234	0.026578741	0	0	5.594230484	0	0	0	0	0	0	19.66240926	0	0	0	0.842850884	0.914497716	1.053408924	0.836222359	0.096564447	0.250789529	0.367002778	0.04002273	0.059871826	0	0.080035193	0	1.546367968	0.249135937	0.119553069	0.241957677	0.180693715	0	0.085812531	0	0	0	0	0	0	0
LSA5.bin106	0	0	0	0	0	0	1.096396414	1.103879219	0.525415721	0.108892532	0	0.523735371	3.439612985	3.124217855	0	0	0	0	0	0	0	0	0	0	3.304987315	1.335123389	7.120407425	1.613612013	5.41035438	1.071058565	0.010559408	0	0	0	0	1.836916283	1.92704754	1.820625659	2.79025397	6.371478595	17.91192189	4.602337892	1.751377145	3.395973235	2.658050915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15429534	0	0	0	0	0	0.007998842	0	0	0.198066269	0.124417363	0.009377489	0.056229257	0	0	0	0.009347317	0.022619228	0	0.052287727	0.042429978	0	0	0	0.215712406	0	0.039890312	0.04510585	0.039235463	0
LSA5.bin112	0	0	0	0	0	0	0.473636252	0.302961661	0.256050783	0.026495942	0.371626864	0.085945246	1.286978288	1.133735796	0.478684709	0.336837377	0	1.732134503	0.476905817	1.278446406	0.549880141	0.435604337	0	0	0.038989422	0	1.029468029	0.322885157	8.870032941	0.020824805	0.199966463	0.090197	0.16423764	0.009991278	0.006277592	23.66388768	17.14823324	21.31237085	29.68881094	37.10871149	23.06681249	15.74773728	10.00004193	18.94054043	45.60878376	0	0	0	0	0.228501663	0.176971954	0.048380096	0.067247395	2.035140266	0	0.011113319	0.234053772	0.012882881	0.036803316	0	6.172465314	0	0	0.018302527	0.316373117	0.477809188	0.507354833	0.440878427	0	0.052171121	0.400136808	0.083960043	0.234296104	0.096451567	0.125225682	1.238585283	5.713562977	0.175061013	1.99695457	0.388143283	0.354841182	0.116378575	0.432400886	0.096451579	0.10069742	0	0	0	0	0
LSA5.bin25	0	0	0	0	0	0	0.122127378	0.11014743	0.034056906	0.073221288	0.015139034	0.743098827	0.237401097	0.221836331	0	0	0	0.08967778	0	0.033858809	0.092056985	0.084415381	0.052445762	0.1484437	1.042289889	0.838593905	9.859429508	2.573287377	29.0792912	0.230771587	0	0	0	0	0	3.640024051	2.327970254	2.765983637	3.975490363	6.557116893	9.01981853	9.33048776	8.897713005	7.900454419	5.416680358	0.025598893	0.000428293	0	0.08536301	0.140163015	0.064620744	0.081392491	0.15171577	0.260017655	0	0.011012396	0.02059537	0.00855618	0.006776719	0.003177672	3.45356572	0	0	0.013681964	0.162936584	0.170845243	0.22747438	0.147173842	0	0.162981727	0.206882411	0.059929892	0.115780704	0.012710024	0.066569608	0.037233594	0.659536907	0.06598061	0.024562408	0.053583811	0.051497694	0.064700569	0.222618176	0.012710025	0.008851721	0	0	0	0	0
LSA5.bin40	0	0	0	0	0	0	0	0	0	0	0	0	0.60135243	0.550783416	0.066444392	0.092353041	0	0	0	0	0	0	0	0	0	0	0.127379591	0	3.666462478	0	0.013187209	0.023270602	0	0	0	54.99986725	30.90967704	43.09118241	63.64769663	88.92306892	0.201009729	0.909188043	0.873640802	0.287666838	0.519313706	0	0	0	0	0	0	0	0	0.27190718	0	0	0	0	0	0	0.19976209	0	0	0	0	0.001615854	0.009590842	0.000643225	0	0	0	0	0	0	0	0	0.035822756	0	0	0.051270673	0.029481012	0	0.087804877	0	0.006626371	0	0	0	0	0
LSA5.bin52	0	0	0	0	0	0	0.197231138	0.304408448	0.080482355	0	0.010027688	0.378335356	0.062025948	0.045585553	0	0.074093008	0	0.00412325	0.073523759	0.065521541	0.121573025	0.016101902	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16905493	6.491335422	8.70413359	12.988126	15.04025254	26.04709612	12.12084346	7.124029289	18.87275973	15.42430851	0.08086487	0	0.082452381	0.421188211	1.94685714	1.325213519	0.526143392	0.660257283	1.185680987	0.031348495	3.641306315	4.679762445	3.804988902	2.041773702	0	4.287285707	0.003326317	0	1.284853607	0.033167591	0.03821161	0.09446731	0.038121833	0	0.171853877	0.643719211	0.175298619	0.345873166	0.919741338	0	0.21748382	1.491484454	0.431643417	0.098822036	0.328901264	0.445085175	1.082769605	3.085826216	0.919741448	0	0	0	0	0	0
LSA5.bin54	0	0	0	0	0	0	0.077325239	0.063540154	0.04176538	0.015407258	0.158258341	0	0.017044806	0.021526992	0	0	0	0	0.632523293	4.70592854	0.351898477	0.354592726	0	0	0	0	0	0	0	0	0	0	0	0	0	10.48177451	7.567603879	8.757469592	8.777118841	12.60152762	0	0	0	0.033309061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021946663	0.03864165	0.038318538	0.033914643	0	0.118389082	0.924927674	0.308732778	1.051088921	0	0	0	0	0	0	0.205526324	0.124148835	0	0.029868551	0	0	0	0	0	0	0
LSA5.bin73	0	0	0	0	0	0	0.048784034	0.062012725	0.040991872	0.007225317	0.050840633	0	4.806792096	4.163246642	0.000973648	0.005012312	0	0.269918937	0.095333405	0.241974477	0.544212743	0.069547874	0	0	0	0	0	0	0	0	0.252612523	0.119335582	0.161055824	0.017941989	0.008637251	21.79516315	13.9868903	17.86826241	21.90429931	25.05421113	11.92623463	4.190230209	1.42844739	3.01542734	1.186782237	0	0	0	0	0.323889339	0.343904977	0	0	1.281741516	0	0.202421364	0.65344649	0.080597766	0.440265922	0	1.895788031	0	0	0.24757096	0.241075704	0.348426082	0.3240249	0.33641583	0	0.660797283	1.970969204	0.520410265	1.538315034	0.150485971	0	0	0.143469002	0	0	1.931498428	1.384110939	0.334093155	1.294103656	0.150485989	0.234192884	0.089581948	0.098307929	0.14964076	0.123020294	0.011610657
MAS1.bin15	0	0	0	0	0	0	2.991293544	1.003827668	0.47024196	0.280432643	0.530849562	2.163749867	0.054494774	0.035252951	0.035294006	0.036786398	0	1.669970504	1.571359443	0.86282616	1.571331769	1.064722936	0	0	0	0	0	0	0.036797867	0	0	0	0	0	0	0.821090164	0.538380213	0.987806956	1.04439643	0.945245613	10.03243901	1.797668842	1.496174017	8.830681728	13.69836171	0.02863984	0	0	0.010296429	0.133086483	0.122975862	0.051607712	0.059817407	0.54372012	0	0.004153513	0.044111713	0.016649681	0.012762037	0	1.130823801	0	0	0.004307462	0.063507089	0.105554948	0.126056668	0.081390319	0	0.679284914	0.297870653	0.056312984	0.188481506	0.02622987	0.339049037	3.108498562	3.371899632	0.655530416	1.070701506	0.081647379	0.064040586	0.011375208	0.134579587	0.026229873	0.004602432	0	0	0	0	0
MAS1.bin17	0	0	0	0	0	0	0.080554772	0.117719056	0.044445915	0.005045948	0.0365756	0.215756327	0.125756548	0.141165461	0	0	0	0.234480124	0.416607669	0.452888288	0.366339882	0.281528302	0.015834085	0.01750126	0	0	0	0	0.150375228	0	0	0	0	0	0	1.186601206	0.596188988	0.870194659	1.553322568	1.698623919	18.11434434	7.319139068	8.096199091	11.25153908	9.09503378	0	0	0	0.027972556	2.282339344	1.1699264	0.385711438	0.574802784	0.578512629	0.130469642	3.692784668	7.184724383	2.912723475	2.044541549	0.050590713	3.39770005	0.114956883	0	1.067655977	0.010204751	0.024849289	0.029709388	0.019589159	0	0.12622379	0.349815044	0.106256547	0.198092642	0.081486175	0.00282618	0.00631336	1.01563048	0.308210999	0.04052636	0.024384009	0.031782356	0.183799179	0.759159924	0.081486185	0	0	0	0	0	0
MAS1.bin30	0.032351812	0.048468183	0	0	0	0	4.689760966	3.034616933	3.452344476	0.321138517	0.487348212	29.13402098	8.256487236	7.002353879	0.267691982	1.433897501	0.16466224	0.224698856	5.996275823	9.901178016	2.129457593	14.66678598	0	0	0.015962802	0	1.213218654	0.174112749	4.833193198	0	0.711226662	0.414119514	0.565734322	0.119674855	0.113220621	36.55807705	29.27655654	31.80459427	52.91072738	53.70982991	325.2955491	124.2302762	44.16215845	160.7850153	106.0137161	0	0	0	0	20.43577105	16.07980768	3.464737688	4.281322093	31.32200158	0	3.534407549	15.05300923	7.818776948	6.065169171	0.008605247	47.97753691	0	0	2.55771504	0.157146681	0.234796015	0.227536555	0.192926447	0	3.901707132	56.52729887	12.4131913	17.03529566	0.221949596	0	0.129090828	0.217359039	0	0.616380905	1.540222266	1.343273349	0.286404162	1.025643991	0.221949622	0.212358017	0.075362739	0.105207048	0.149705385	0.127357622	0.006637508
MAS1.bin33	0	0	0	0	0	0	3.409909755	3.956117187	1.23903072	0.582110247	3.580283903	1.707329288	10.49969808	9.089642913	0.058164287	0.074752049	0	6.572040855	0.771717625	3.956550077	16.03929765	2.336933252	0.525319369	0.691314251	0	0	0	0	0	0	0.091683996	0.041844574	0.045783102	0	0	38.45474483	35.06330343	40.3086623	62.48498256	63.87365758	39.50557518	61.18205029	32.48165425	28.75184264	8.75934913	0.043073863	0	0	0	12.059195	14.14871656	2.033209691	1.982229935	5.66474532	2.769898436	45.52078435	75.9919592	42.84891509	39.87587435	0	25.52881332	0.36949052	0.799524468	28.46175725	0.549040393	0.727421739	1.161755213	0.647956609	0	0.633171852	2.75088773	1.082930055	1.520539333	1.297006374	0.098299816	0.035188333	0.069077906	0.562142275	0.034059545	0.891565253	1.032495076	1.111105102	3.225413781	1.297006529	0	0	0	0	0	0
MAS1.bin34	0	0	0	0	0	0	0.014047157	0.006030268	0	0	0.000593083	0.021522491	0.098402425	0.088967523	0.029841161	0.013515301	0	0.220189032	0.006006304	0.048024733	0.03817131	0.000553301	0	0	0	0	0.033146988	0	0.370725884	0	0	0	0	0	0	1.021547558	0.764314658	0.915345777	1.296541942	1.573717851	37.314989	12.30446639	5.968597649	21.98742793	18.76112708	0	0	0	0	0	0	0	0	0.085124517	0	0	0.04745296	0	0	0	4.895620991	0	0	0	0.003514203	0.032384175	0.027870906	0.023820119	0	0	0	0	0	0	0	0.04480429	0.399760176	0	0.007716208	0.00700986	0.00313622	0	0.013774394	0	0	0	0	0	0	0
MAS1.bin37	0	0	0	0	0	0	4.278392346	9.453985067	2.936819321	0.278844457	0	22.62801792	1.547671463	1.326691252	0	0	0	0	0	0	0.121612203	0.002026112	0	0	2.017020702	2.02640209	17.15708212	3.536526162	22.83633921	0.673022161	0.364399494	0.206108376	0.315736925	0.053984153	0.047580414	10.31344602	7.497221218	10.21733293	13.60349283	19.10192251	119.2486213	29.45012659	20.28894032	24.89291362	14.85452339	0.018455521	0.007675393	0.013022932	0.11501163	0.033665696	0.010322897	0	0	6.298057283	0	0	0	0	0	0	14.42539678	0	0	0	0.26202698	0.34458349	0.389565341	0.310491532	0	2.524711572	5.633923067	1.082616235	1.561049839	0	0.03211393	0	1.919040733	0.330435271	0.033806005	0.375055776	0.268920256	0.014027255	0.138106592	0	0.175830481	0	0.005406768	0.047848327	0.025563412	0
MAS1.bin53	0	0	0	0	0	0	1.619914145	1.465148753	1.134605821	0.032912099	0.830450922	0.670797927	1.699987667	1.439744862	0.212623102	0.382804105	0	0.789443262	10.88677077	4.597105872	2.109564556	2.975354387	0	0	0	0	0.007021109	0.016715242	1.626492693	0	0.067622715	0.110029697	0	0	0	88.74741224	79.68106616	79.41980978	186.1795176	192.401926	489.0350051	116.8236589	57.44536105	125.1136035	49.43526928	0.351112342	0.048721302	0.053274005	0.849893755	0.856513339	0.352458966	0	0	6.323336346	0	0.13732887	0.596621254	0.307545393	0.100752719	0.023217068	45.31020784	0	0	0.025613079	0.093898783	0.191689007	0.215192547	0.178160296	0	0.834910162	1.794524951	0.358627509	0.58371507	0.022051625	0.007966809	5.743141261	4.990083138	1.134064498	0.748500354	0.060778479	0.044257432	0.007813441	0.183626862	0.022051628	0.01203738	0	0	0	0	0
MAS1.bin63	0	0	0	0	0	0	0	0	0	0	0	0	0.351009612	0.290113627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034630322	0	0.0514754	0	0	0.091114536	0.127404007	0.023933172	0.113120708	0.147066212	133.1026635	12.33598318	6.128726436	13.14211581	19.34321872	0	0	0	0	0	0	0	0	1.322980151	0	0	0	0	0	0	7.875757706	0	0	0	0.018358683	0.069559165	0.097989925	0.069577041	0	0	0	0	0	0	0.395659163	0.485781371	3.930702962	0.67665938	2.426559516	0.415616436	0.360605432	0.003703709	0.085671602	0	0.258038779	0	0	0.011760934	0	0
MAS2.bin27	0	0	0	0	0	0	2.111959339	4.710984695	1.435008576	0.121278947	0	12.19869991	0.754697105	0.637335665	0	0	0	0	0.074647489	0.15612976	0.128202802	0.023364864	0.059444977	0.027540185	0.934656243	0.93131124	8.236820526	1.681224507	10.79313083	0.290503665	0.144053409	0.082001614	0.123690289	0.003321685	0	7.19365717	5.311633012	7.370427892	9.977984307	14.44887057	88.65736924	30.39768214	22.5869625	30.19023135	13.97564007	0.219696375	0.082752984	0.06593336	0.346929117	0.041080249	0.006863061	0	0	5.365662648	0	0	0	0	0	0	14.8657363	0	0	0	0.397842087	0.465554021	0.558599416	0.411166809	0	1.17268857	2.610798862	0.465080432	0.676538065	0	0.032525714	0	1.394763141	0.212925227	0.075471492	0.20970238	0.157707973	0	0.082279581	0	0.071567743	0	0	0	0	0
MAS3.bin1	0	0	0	0	0	0	14.09405532	4.716686517	1.55587006	0.446473732	0.844000664	1.37816392	0.273607195	0.249844712	0.115180117	0.128474045	0	4.063228841	1.366635358	0.979513096	3.353786818	1.599401648	0.006260087	0.000900963	0	0	0	0	0	0	0	0	0	0	0	1.165071044	0.823736535	1.746851397	1.833882973	1.332758528	6.032041154	3.90414604	3.165819705	9.704342813	17.44988024	0.132137969	0	0	0.03101255	2.70042721	2.464088079	0.700289699	0.651380194	2.730921781	0.117947273	1.078784964	1.541252785	1.469343267	1.148833443	0	2.170507661	0.003044019	0	0.924713366	0.005150504	0.030303194	0.055999086	0.012772279	0	1.477672422	1.029147618	0.280620328	0.50790734	0.210449623	0.30740951	3.763647387	1.262151845	0.670272936	0.624166872	0.215030631	0.261004549	0.169839218	0.548205148	0.210449648	0	0	0	0	0	0
